DAILY SUNSPOT NUMBER DATA downloaded from HVO: 
column 1 - Date in fraction of year 
column 2 - Daily total sunspot number. 
column 3 - Daily standard deviation of the input sunspot numbers from individual stations.

2001.613	170.0	7.0
2001.615	138.0	11.2
2001.618	141.0	6.2
2001.621	161.0	8.5
2001.623	193.0	9.9
2001.626	178.0	10.9
2001.629	161.0	10.3
2001.632	152.0	7.7
2001.634	153.0	12.0
2001.637	167.0	7.9
2001.640	170.0	8.5
2001.643	181.0	12.0
2001.645	176.0	10.7
2001.648	140.0	7.1
2001.651	153.0	7.1
2001.654	170.0	9.1
2001.656	184.0	11.4
2001.659	146.0	8.7
2001.662	150.0	6.2
2001.665	175.0	17.1
2001.667	163.0	13.0
2001.670	168.0	10.3
2001.673	190.0	10.2
2001.676	171.0	10.7
2001.678	190.0	8.3
2001.681	223.0	9.7
2001.684	262.0	16.1
2001.687	288.0	18.0
2001.689	262.0	11.1
2001.692	237.0	9.5
2001.695	199.0	9.7
2001.698	235.0	11.9
2001.700	237.0	13.4
2001.703	234.0	11.7
2001.706	205.0	6.1
2001.708	191.0	10.7
2001.711	177.0	8.0
2001.714	215.0	14.5
2001.717	226.0	8.5
2001.719	289.0	10.7
2001.722	273.0	10.9
2001.725	259.0	11.4
2001.728	294.0	15.0
2001.730	316.0	10.1
2001.733	305.0	10.3
2001.736	277.0	11.0
2001.739	278.0	12.0
2001.741	269.0	16.5
2001.744	251.0	15.8
2001.747	261.0	19.1
2001.749	260.0	11.6
2001.752	223.0	11.8
2001.755	209.0	9.1
2001.758	204.0	14.9
2001.760	176.0	7.2
2001.763	161.0	10.7
2001.766	159.0	13.3
2001.769	119.0	11.4
2001.771	122.0	10.8
2001.774	151.0	12.2
2001.777	175.0	10.3
2001.780	196.0	10.8
2001.782	167.0	9.7
2001.785	178.0	12.4
2001.788	190.0	9.5
2001.790	187.0	10.1
2001.793	195.0	12.4
2001.796	203.0	13.4
2001.799	221.0	12.7
2001.801	247.0	11.4
2001.804	238.0	11.1
2001.807	209.0	10.1
2001.810	221.0	8.7
2001.812	209.0	11.4
2001.815	233.0	13.4
2001.818	238.0	11.0
2001.821	221.0	9.2
2001.823	215.0	12.4
2001.826	186.0	11.6
2001.829	159.0	14.0
2001.832	144.0	9.4
2001.834	159.0	12.5
2001.837	166.0	11.4
2001.840	166.0	9.6
2001.843	184.0	13.9
2001.845	216.0	12.9
2001.848	232.0	13.5
2001.851	204.0	18.4
2001.854	252.0	17.0
2001.856	247.0	21.5
2001.859	247.0	17.1
2001.862	240.0	14.2
2001.865	201.0	5.4
2001.867	196.0	9.9
2001.870	196.0	10.8
2001.873	194.0	10.0
2001.875	149.0	12.6
2001.878	141.0	7.9
2001.881	153.0	9.6
2001.884	134.0	8.7
2001.886	144.0	14.4
2001.889	133.0	12.5
2001.892	144.0	10.7
2001.895	133.0	12.9
2001.897	111.0	15.5
2001.900	121.0	12.5
2001.903	139.0	13.9
2001.906	126.0	12.7
2001.908	177.0	12.6
2001.911	191.0	15.4
2001.914	201.0	12.6
2001.916	215.0	9.2
2001.919	241.0	14.6
2001.922	242.0	11.1
2001.925	234.0	16.3
2001.927	255.0	11.7
2001.930	229.0	12.9
2001.933	223.0	12.2
2001.936	226.0	10.7
2001.938	228.0	12.8
2001.941	186.0	15.4
2001.944	171.0	9.6
2001.947	189.0	9.3
2001.949	192.0	14.5
2001.952	163.0	7.8
2001.955	174.0	16.0
2001.957	194.0	11.2
2001.960	192.0	11.3
2001.963	186.0	12.2
2001.966	160.0	12.4
2001.968	163.0	10.8
2001.971	194.0	18.3
2001.974	218.0	10.7
2001.977	215.0	7.5
2001.979	253.0	18.1
2001.982	231.0	14.9
2001.985	270.0	13.4
2001.988	265.0	11.3
2001.990	252.0	14.5
2001.993	221.0	12.8
2001.996	216.0	11.2
2001.999	218.0	9.7
2002.001	220.0	13.4
2002.004	218.0	11.2
2002.007	220.0	13.7
2002.010	230.0	14.4
2002.012	191.0	9.3
2002.015	159.0	11.1
2002.018	146.0	11.7
2002.021	162.0	9.3
2002.023	196.0	8.4
2002.026	186.0	7.1
2002.029	209.0	7.2
2002.032	209.0	8.7
2002.034	201.0	9.5
2002.037	197.0	8.0
2002.040	168.0	10.7
2002.042	141.0	4.6
2002.045	120.0	5.2
2002.048	139.0	9.7
2002.051	160.0	8.4
2002.053	176.0	8.5
2002.056	191.0	11.7
2002.059	194.0	11.6
2002.062	227.0	22.0
2002.064	186.0	11.1
2002.067	157.0	16.1
2002.070	172.0	12.3
2002.073	191.0	16.6
2002.075	196.0	12.3
2002.078	188.0	12.4
2002.081	193.0	13.0
2002.084	181.0	11.9
2002.086	179.0	15.1
2002.089	214.0	10.8
2002.092	252.0	12.5
2002.095	243.0	14.1
2002.097	239.0	7.4
2002.100	198.0	11.7
2002.103	165.0	9.6
2002.106	165.0	10.4
2002.108	174.0	9.6
2002.111	166.0	9.2
