Date,MXCO (day)
2017.952,229.588
2017.955,229.821
2017.957,230.464
2017.960,230.349
2017.963,230.248
2017.966,229.943
2017.968,230.923
2017.971,231.647
2017.974,232.029
2017.977,232.262
2017.979,231.004
2017.982,231.106
2017.985,230.956
2017.988,230.567
2017.990,229.181
2017.993,229.218
2017.996,229.376
2017.999,229.271
2018.001,228.917
2018.004,228.886
2018.007,228.822
2018.010,229.357
2018.012,229.564
2018.015,230.261
2018.018,230.913
2018.021,230.281
2018.023,230.472
2018.026,230.463
2018.029,230.629
2018.032,231.167
2018.034,231.934
2018.037,232.013
2018.040,231.975
2018.042,232.453
2018.045,232.423
2018.048,232.382
2018.051,232.856
2018.053,232.719
2018.056,232.312
2018.059,232.44
2018.062,232.474
2018.064,232.488
2018.067,231.935
2018.070,231.02
2018.073,230.823
2018.075,230.577
2018.078,230.126
2018.081,229.881
2018.084,230.173
2018.086,230.309
2018.089,230.648
2018.092,230.225
2018.095,231.403
2018.097,231.641
2018.100,231.345
2018.103,231.817
2018.106,231.993
2018.108,231.997
2018.111,232.07
2018.114,232.567
2018.117,232.393
2018.119,232.983
2018.122,233.18
2018.125,233.995
2018.127,233.905
2018.130,232.513
2018.133,233.432
2018.136,232.869
2018.138,232.693
2018.141,233.556
2018.144,231.261
2018.147,231.541
2018.149,231.115
2018.152,230.551
2018.155,229.827
2018.158,231.367
2018.160,231.837
2018.163,231.885
2018.166,232.032
2018.169,232.055
2018.172,232.198
2018.174,231.816
2018.177,231.478
2018.180,231.288
2018.183,231.314
2018.185,231.929
2018.188,232.714
2018.191,232.394
2018.194,231.138
2018.196,233.131
2018.199,233.183
2018.202,233.708
2018.204,233.442
2018.207,232.733
2018.210,233.315
2018.213,233.48
2018.215,233.874
2018.218,233.726
2018.221,233.156
2018.224,231.135
2018.226,230.948
2018.229,230.861
2018.232,231.238
2018.235,231.885
2018.237,232.183
2018.240,232.271
2018.243,231.721
2018.246,230.996
2018.248,231.072
2018.251,231.693
2018.254,232.053
2018.257,231.664
2018.259,231.499
2018.262,231.435
2018.265,231.803
2018.268,232.766
2018.270,232.995
2018.273,233.167
2018.276,232.892
2018.279,233.179
2018.281,233.637
2018.284,233.657
2018.287,233.838
2018.289,233.633
2018.292,233.5
2018.295,232.806
2018.298,232.851
2018.300,233.222
2018.303,231.546
2018.306,231.22
2018.309,230.818
2018.311,230.358
2018.314,230.818
2018.317,230.735
2018.320,230.574
2018.322,230.402
2018.325,230.968
2018.328,231.089
2018.330,230.578
2018.333,229.932
2018.336,230.978
2018.339,231.357
2018.341,231.887
2018.344,232.413
2018.347,232.192
2018.350,231.412
2018.352,231.453
2018.355,231.141
2018.358,230.451
2018.361,231.069
2018.363,230.971
2018.366,231.652
2018.369,232.024
2018.371,232.14
2018.374,231.663
2018.377,231.489
2018.380,231.789
2018.382,230.655
2018.385,231.259
2018.388,230.211
2018.391,229.949
2018.393,230.427
2018.396,230.783
2018.399,231.06
2018.402,231.614
2018.404,231.575
2018.407,230.898
2018.410,232.455
2018.413,233.425
2018.415,232.235
2018.418,232.527
2018.421,231.76
2018.424,231.723
2018.426,232.146
2018.429,232.331
2018.432,232.608
2018.435,233.146
2018.437,231.727
2018.440,233.367
2018.443,232.784
2018.446,233.176
2018.448,232.15
2018.451,231.51
2018.454,231.043
2018.456,231.401
2018.459,231.074
2018.462,231.396
2018.465,230.549
2018.467,230.974
2018.470,231.276
2018.473,231.399
2018.476,231.808
2018.481,231.191
2018.484,230.947
2018.487,230.792
2018.489,230.597
2018.492,230.723
2018.495,230.731
2018.497,230.98
2018.500,231.32
2018.503,231.564
2018.506,231.431
2018.508,231.666
2018.511,231.64
2018.517,231.542
2018.519,232.55
2018.522,232.428
2018.525,231.763
2018.528,231.418
2018.530,231.533
2018.533,231.64
2018.536,231.967
2018.538,231.989
2018.541,231.151
2018.544,232.002
2018.547,231.999
2018.549,232.304
2018.552,231.531
2018.555,230.406
2018.558,231.733
2018.560,232.313
2018.563,232.748
2018.566,232.177
2018.569,232.023
2018.571,231.42
2018.574,231.611
2018.577,230.925
2018.580,231.174
2018.582,231.336
2018.585,231.66
2018.588,231.484
2018.591,233.984
2018.593,231.509
2018.596,231.191
2018.599,231.222
2018.602,231.411
2018.604,231.711
2018.607,231.499
2018.610,231.256
2018.613,230.83
2018.615,231.213
2018.618,231.774
2018.621,231.492
2018.623,232.115
2018.626,231.671
2018.629,231.331
2018.632,231.472
2018.634,231.54
2018.637,230.821
2018.640,233.792
2018.643,231.153
2018.645,230.123
2018.648,230.26
2018.651,232.268
2018.654,233.919
2018.656,231.051
2018.659,231.198
2018.662,231.424
2018.665,230.972
2018.667,231.463
2018.670,231.955
2018.673,231.932
2018.676,231.998
2018.678,232.498
2018.681,232.044
2018.684,231.731
2018.687,231.384
2018.689,231.711
2018.692,232.218
2018.695,231.622
2018.698,230.817
2018.700,231.712
2018.703,231.344
2018.706,231.366
2018.708,230.773
2018.711,231.849
2018.714,230.988
2018.717,230.919
2018.719,231.216
2018.722,230.919
2018.725,231.368
2018.728,230.872
2018.730,230.289
2018.736,231.452
2018.739,231.355
2018.741,231.473
2018.744,231.682
2018.747,231.758
2018.749,231.885
2018.752,231.222
2018.755,223.781
2018.758,231.369
2018.760,231.789
2018.763,231.76
2018.766,231.579
2018.769,231.241
2018.771,231.668
2018.774,231.915
2018.777,231.795
2018.780,232.045
2018.782,231.594
2018.785,231.458
2018.788,231.007
2018.790,230.946
2018.793,230.575
2018.796,223.522
2018.799,230.827
2018.801,230.647
2018.804,230.213
2018.807,230.628
2018.810,231.202
2018.812,231.131
2018.815,231.12
2018.818,229.679
2018.821,229.554
2018.823,229.326
2018.826,229.366
2018.829,229.443
2018.832,229.76
2018.834,230.124
2018.837,230.268
2018.840,230.148
2018.843,230.083
2018.845,229.838
2018.848,230.012
2018.851,230.087
2018.854,229.785
2018.856,229.657
2018.859,229.149
2018.862,228.751
2018.865,228.068
2018.867,228.493
2018.870,228.224
2018.873,227.985
2018.875,227.855
2018.878,228.318
2018.881,228.12
2018.884,228.13
2018.886,228.237
2018.889,228.387
2018.892,228.726
2018.895,229.074
2018.897,229.471
2018.900,229.995
2018.903,230.043
2018.906,229.831
2018.908,229.839
2018.911,229.933
2018.914,230.214
2018.916,230.069
2018.919,230.777
2018.922,230.497
2018.925,229.581
2018.927,228.985
2018.930,228.889
2018.933,228.981
2018.936,228.816
2018.938,227.867
2018.941,227.751
2018.944,228.267
2018.947,228.311
2018.949,228.467
2018.952,228.396
2018.955,228.875
2018.957,229.372
2018.960,228.935
2018.963,228.831
2018.966,229.46
2018.968,229.742
2018.971,229.98
2018.974,230.038
2018.977,230.097
2018.979,230.501
2018.982,230.052
2018.985,229.737
2018.988,230.21
2018.990,230.131
2018.993,230.42
2018.996,230.476
2018.999,230.419
2019.001,229.947
2019.004,229.961
2019.007,230.148
2019.010,229.809
2019.012,229.635
2019.015,229.344
2019.018,229.312
2019.021,229.29
2019.023,228.755
2019.026,228.458
2019.029,227.915
2019.032,228.58
2019.034,228.834
2019.037,228.495
2019.040,228.514
2019.042,229.316
2019.045,229.78
2019.048,229.697
2019.051,230.242
2019.053,230.585
2019.056,230.816
2019.059,231.107
2019.062,231.042
2019.064,230.974
2019.067,230.408
2019.070,230.091
2019.073,230.245
2019.075,230.004
2019.078,230.102
2019.081,229.993
2019.084,230.312
2019.086,229.732
2019.089,229.643
2019.092,230.174
2019.095,230.627
2019.097,230.488
2019.100,230.307
2019.103,230.506
2019.106,230.149
2019.108,229.58
2019.111,229.375
2019.114,229.989
2019.117,229.883
2019.119,229.95
2019.122,229.74
2019.125,230.194
2019.127,230.64
2019.130,230.536
2019.133,230.994
2019.136,231.627
2019.138,232.024
2019.141,231.705
2019.144,231.402
2019.147,231.043
2019.149,231.126
2019.152,231.199
2019.155,231.019
2019.158,231.162
2019.160,231.218
2019.163,230.771
2019.166,230.771
2019.169,231.137
2019.172,231.165
2019.174,230.764
2019.177,230.588
2019.180,230.689
2019.183,231.489
2019.185,231.487
2019.188,231.474
2019.191,231.451
2019.194,231.506
2019.196,231.029
2019.199,230.897
2019.202,230.947
2019.204,230.277
2019.207,230.225
2019.210,229.985
2019.213,230.696
2019.215,230.681
2019.218,230.381
2019.221,230.544
2019.224,230.922
2019.226,231.905
2019.229,232.45
2019.232,232.022
2019.235,231.335
2019.237,230.919
2019.240,230.248
2019.243,229.604
2019.246,229.96
2019.248,230.329
2019.251,230.713
2019.254,230.615
2019.257,230.456
2019.259,230.618
2019.262,230.966
2019.265,231.226
2019.268,231.626
2019.270,230.982
2019.273,231.094
2019.276,230.586
2019.279,230.786
2019.281,230.946
2019.284,231.267
2019.287,231.153
2019.289,231.163
2019.292,231.339
2019.295,231.356
2019.298,231.185
2019.300,231.452
2019.303,231.451
2019.306,230.624
2019.309,230.577
2019.311,231.083
2019.314,231.054
2019.317,230.589
2019.320,230.154
2019.322,230.106
2019.325,230.368
2019.328,230.267
2019.330,230.135
2019.333,229.898
2019.336,229.446
2019.339,229.528
2019.341,229.836
2019.344,229.373
2019.347,228.943
2019.350,229.414
2019.352,229.314
2019.355,229.457
2019.358,228.975
2019.361,228.572
2019.363,228.997
2019.366,229.595
2019.369,228.933
2019.371,227.265
2019.374,226.533
2019.377,227.432
2019.380,228.19
2019.382,228.949
2019.385,229.514
2019.388,229.806
2019.391,229.759
2019.393,229.588
2019.396,229.95
2019.399,230.407
2019.402,230.372
2019.404,230.328
2019.407,230.77
2019.410,230.483
2019.413,229.937
2019.415,230.131
2019.418,229.722
2019.421,229.503
2019.424,229.553
2019.426,229.709
2019.429,229.079
2019.432,229.499
2019.435,228.928
2019.437,229.408
2019.440,229.62
2019.443,230.115
2019.446,229.85
2019.448,229.709
2019.451,228.479
2019.454,228.788
2019.456,229.807
2019.459,230.291
2019.462,230.818
2019.465,230.649
2019.467,229.895
2019.470,229.486
2019.473,229.665
2019.476,230.185
2019.478,229.861
2019.481,230.018
2019.484,229.682
2019.487,229.379
2019.489,229.23
2019.492,229.195
2019.495,228.924
2019.497,229.204
2019.500,229.15
2019.503,229.603
2019.506,229.524
2019.508,229.583
2019.511,229.824
2019.514,230.166
2019.517,230.114
2019.519,229.106
2019.522,228.902
2019.525,228.911
2019.528,228.904
2019.530,228.299
2019.533,228.862
2019.536,228.843
2019.538,229.01
2019.541,229.064
2019.544,228.832
2019.547,228.933
2019.549,229.088
2019.552,229.141
2019.555,229.444
2019.558,229.647
2019.560,229.263
2019.563,228.578
2019.566,228.228
2019.569,228.346
2019.571,228.622
2019.574,229.217
2019.577,229.668
2019.580,228.759
2019.582,228.384
2019.585,228.844
2019.588,229.36
2019.591,229.361
2019.593,229.069
2019.596,228.633
2019.599,228.632
2019.602,228.851
2019.604,228.554
2019.607,228.635
2019.610,229.135
2019.613,228.833
2019.615,228.791
2019.618,229.262
2019.621,229.114
2019.623,229.573
2019.626,229.632
2019.629,229.627
2019.632,229.602
2019.634,229.288
2019.637,229.167
2019.640,229.23
2019.643,229.499
2019.645,229.527
2019.648,229.999
2019.651,230.272
2019.654,229.793
2019.656,229.855
2019.659,229.901
2019.662,229.651
2019.665,230.246
2019.667,230.093
2019.670,229.55
2019.673,229.738
2019.676,229.974
2019.678,230.32
2019.681,230.14
2019.684,229.796
2019.687,230.268
2019.689,230.525
2019.692,230.097
2019.695,230.139
2019.698,229.638
2019.700,229.295
2019.703,228.878
2019.706,228.903
2019.708,229.331
2019.711,228.633
2019.714,229.212
2019.717,229.386
2019.719,229.943
2019.722,230.162
2019.725,230.191
2019.728,229.834
2019.730,230.086
2019.733,230.055
2019.736,229.932
2019.739,230.638
2019.741,230.738
2019.744,230.746
2019.747,230.536
2019.749,230.51
2019.752,229.91
2019.755,229.534
2019.758,228.859
2019.760,228.884
2019.763,229.487
2019.766,229.493
2019.769,229.64
2019.771,229.649
2019.774,229.442
2019.777,230.301
2019.780,230.358
2019.782,230.068
2019.785,229.755
2019.788,229.085
2019.790,228.959
2019.793,228.899
2019.796,228.724
2019.799,229.206
2019.801,229.635
2019.804,229.482
2019.807,229.626
2019.810,229.86
2019.812,230.047
2019.815,229.822
2019.818,229.683
2019.821,229.237
2019.823,229.156
2019.826,229.683
2019.829,229.035
2019.832,228.381
2019.834,228.056
2019.837,228.102
2019.840,228.26
2019.843,228.352
2019.845,228.734
2019.848,229.347
2019.851,229.756
2019.854,229.732
2019.856,229.891
2019.859,230.235
2019.862,230.27
2019.865,229.128
2019.867,228.72
2019.870,229.139
2019.873,229.145
2019.875,229.727
2019.878,229.585
2019.881,229.405
2019.884,229.563
2019.886,229.884
2019.889,230.037
2019.892,230.406
2019.895,230.523
2019.897,230.441
2019.900,230.228
2019.903,230.207
2019.906,230.44
2019.908,230.06
2019.911,229.874
2019.914,229.435
2019.916,228.838
2019.919,228.999
2019.922,229.209
2019.925,229.404
2019.927,229.921
2019.930,230.212
2019.933,229.91
2019.936,229.641
2019.938,229.619
2019.941,228.901
2019.944,228.478
2019.947,229.096
2019.949,229.633
2019.952,229.572
2019.955,229.583
2019.957,229.785
2019.960,230.038
2019.963,229.875
2019.966,229.508
2019.968,229.478
2019.971,229.405
2019.974,229.195
2019.977,228.81
2019.979,229.041
2019.982,229.568
2019.985,229.4
2019.988,229.126
2019.990,229.053
2019.993,228.695
2019.996,228.975
2019.999,229.025
2020.001,229.337
2020.004,229.346
2020.007,230.668
2020.010,230.223
2020.012,228.948
2020.015,228.652
2020.018,229.124
2020.021,229.131
2020.023,229.572
2020.026,229.833
2020.029,229.728
2020.032,229.936
2020.034,229.862
2020.037,230.208
2020.040,229.886
2020.042,230.222
2020.045,230.141
2020.048,230.37
2020.051,230.37
2020.053,229.877
2020.089,229.65
2020.092,229.913
2020.095,230.747
2020.097,229.445
2020.111,230.708
2020.114,231.174
2020.117,231.22
2020.119,231.004
2020.133,232.15
2020.136,230.85
2020.138,230.285
2020.141,230.554
2020.165,230.531
2020.168,230.632
2020.171,230.879
2020.174,230.624
2020.187,230.085
2020.190,230.565
2020.193,230.521
2020.196,231.046
2020.209,231.428
2020.212,231.099
2020.215,231.156
2020.217,231.253
2020.220,231.589
2020.223,231.4
2020.226,231.616
2020.228,232.019
2020.231,232.374
2020.234,232.705
2020.237,232.971
2020.239,232.67
2020.242,232.453
2020.245,232.127
2020.248,232.385
2020.250,232.304
2020.253,232.106
2020.256,231.668
2020.259,231.028
2020.261,230.971
2020.264,231.227
2020.267,231.597
2020.270,231.465
2020.272,231.144
2020.275,231.486
2020.278,231.834
2020.281,231.82
2020.283,231.994
2020.286,232.374
2020.289,232.362
2020.291,232.031
2020.294,231.542
2020.308,231.286
2020.311,231.277
2020.313,231.518
2020.316,231.456
2020.319,231.607
2020.322,231.828
2020.324,231.889
2020.327,231.537
2020.330,231.141
2020.332,230.864
2020.346,231.548
2020.349,230.954
2020.352,230.836
2020.354,230.646
2020.357,229.89
2020.360,230.318
2020.363,230.379
2020.365,230.668
2020.368,230.495
2020.371,230.905
2020.373,231.262
2020.376,231.521
2020.379,231.587
2020.382,231.814
2020.384,231.346
2020.387,231.558
2020.390,231.367
2020.393,231.391
2020.395,231.351
2020.398,231.292
2020.401,231.342
2020.404,231.431
2020.406,231.607
2020.409,231.58
2020.412,231.274
2020.415,230.272
2020.416,229.626
2020.419,230.222
2020.422,230.222
2020.425,230.56
2020.427,230.738
2020.430,231.248
2020.433,231.391
2020.436,231.87
2020.438,231.69
2020.441,232.258
2020.444,232.195
2020.447,231.651
2020.449,231.111
2020.452,230.807
2020.455,230.656
2020.457,230.827
2020.460,230.933
2020.463,231.766
2020.466,231.303
2020.468,231.04
2020.471,230.886
2020.474,230.745
2020.477,230.566
2020.479,230.883
2020.482,230.494
2020.485,230.884
2020.488,230.962
2020.490,231.08
2020.493,231.409
2020.496,231.136
2020.498,230.908
2020.501,230.517
2020.504,230.936
2020.507,230.782
2020.509,230.774
2020.512,230.252
2020.515,230.63
2020.518,230.577
2020.520,230.875
2020.523,230.436
2020.526,219.299
2020.529,230.12
2020.531,229.987
2020.534,191.428
2020.537,229.514
2020.539,229.734
2020.542,229.65
2020.545,229.884
2020.548,229.724
2020.550,229.944
2020.553,230.076
2020.556,230.129
2020.559,229.998
2020.561,230.092
2020.564,230.113
2020.567,229.557
2020.570,229.33
2020.572,228.644
2020.575,228.73
2020.578,228.773
2020.581,229.508
2020.583,229.185
2020.586,229.211
2020.589,228.958
2020.592,228.827
2020.594,229.019
2020.597,229.962
2020.600,230.371
2020.603,230.579
2020.605,230.354
2020.608,230.353
2020.611,229.879
2020.614,228.702
2020.616,228.777
2020.619,228.696
2020.622,228.404
2020.624,228.433
2020.627,228.421
2020.630,228.484
2020.633,228.906
2020.635,228.601
2020.638,228.472
2020.641,228.894
2020.644,228.733
2020.646,228.79
2020.649,228.338
2020.652,180.612
2020.655,227.749
2020.657,227.805
2020.660,228.592
2020.663,228.731
2020.666,229.062
2020.668,228.309
2020.671,228.879
2020.674,229.141
2020.677,230.02
2020.679,230.656
2020.682,230.536
2020.685,230.673
2020.688,230.776
2020.690,230.139
2020.693,229.571
2020.696,229.32
2020.699,229.662
2020.701,229.503
2020.704,229.779
2020.707,229.659
2020.709,229.339
2020.712,228.989
2020.715,229.187
2020.718,229.25
2020.720,229.343
2020.723,228.853
2020.726,228.876
2020.729,229.523
2020.731,229.433
2020.734,229.216
2020.737,229.351
2020.740,229.233
2020.742,229.1
2020.745,228.438
2020.748,228.545
2020.750,229.092
2020.753,229.915
2020.756,230.282
2020.759,231.001
2020.761,231.151
2020.764,230.781
2020.767,229.669
2020.770,229.492
2020.772,229.258
2020.775,228.992
2020.778,229.395
2020.781,229.787
2020.783,228.884
2020.786,228.939
2020.789,229.26
2020.791,229.897
2020.794,229.903
2020.797,229.068
2020.800,228.324
2020.802,199.062
2020.805,56.745
2020.808,227.716
2020.811,228.357
2020.813,228.356
2020.816,228.067
2020.819,228.306
2020.822,228.607
2020.824,228.936
2020.827,229.278
2020.830,229.421
2020.833,229.828
2020.834,230.471
2020.837,230.046
2020.840,229.717
2020.843,229.972
2020.845,229.705
2020.848,229.373
2020.851,228.701
2020.854,229.334
2020.856,229.546
2020.859,229.398
2020.862,229.825
2020.865,229.606
2020.867,229.961
2020.870,229.533
2020.873,229.536
2020.875,229.033
2020.878,228.499
2020.881,218.886
2020.884,228.149
2020.886,228.743
2020.889,228.858
2020.892,228.718
2020.895,229.055
2020.897,228.981
2020.900,229.221
2020.903,229.915
2020.906,229.97
2020.908,230.612
2020.911,230.539
2020.914,230.112
2020.916,230.415
2020.919,230.327
2020.922,229.478
2020.925,227.971
2020.927,227.35
2020.930,227.656
2020.933,228.164
2020.936,228.647
2020.938,229.005
2020.941,227.693
2020.944,228.098
2020.947,227.678
2020.949,228.346
2020.952,228.606
2020.955,228.799
2020.957,228.848
2020.960,228.267
2020.963,227.663
2020.966,228.069
2020.968,228.231
2020.971,228.356
2020.974,228.682
2020.977,228.955
2020.979,228.912
2020.982,229.405
2020.985,229.754
2020.988,230.021
2020.990,230.468
2020.993,230.307
2020.996,229.53
2020.999,230.375
2021.001,229.961
2021.004,230.001
2021.007,229.895
2021.010,229.592
2021.012,229.401
2021.015,229.23
2021.018,229.108
2021.021,228.939
2021.023,228.493
2021.026,228.555
2021.029,228.702
2021.032,228.107
2021.034,227.778
2021.037,227.449
2021.040,227.624
2021.042,227.706
2021.045,228.204
2021.048,228.149
2021.051,228.971
2021.053,229.142
2021.056,229.089
2021.059,229.239
2021.062,229.705
2021.070,230.361
2021.073,230.239
2021.075,229.973
2021.078,230.492
2021.081,230.822
2021.084,230.928
2021.086,230.578
2021.089,230.623
2021.092,230.701
2021.095,229.845
2021.097,229.91
2021.100,229.749
2021.103,230.248
2021.106,230.707
2021.108,229.901
2021.111,229.442
2021.114,229.586
2021.117,229.23
2021.119,228.837
